AMB_TEMP,CH4,CO,NMHC,NO,NO2,NOx,O3,PM10,PM2.5,RAINFALL,RH,SO2,THC,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR
20.6,1.77,0.19,0.07,0.3,9.2,9.5,41.9,20.0,6.0,0.0,63.0,1.9,1.84,73.0,78.0,3.3,2.3
20.6,1.76,0.15,0.05,0.3,5.9,6.2,44.7,17.0,8.0,0.0,60.0,2.0,1.81,78.0,70.0,2.4,2.2
20.2,1.78,0.16,0.04,0.3,6.1,6.5,42.0,19.0,11.0,0.0,61.0,1.9,1.82,75.0,75.0,3.1,2.2
19.9,1.79,0.21,0.05,0.3,8.9,9.2,38.3,23.0,11.0,0.0,62.0,2.4,1.84,79.0,81.0,1.9,1.9
19.7,1.82,0.16,0.05,0.3,7.9,8.3,38.7,20.0,6.0,0.0,63.0,2.4,1.87,75.0,81.0,1.2,1.2
19.5,1.81,0.14,0.04,0.3,6.8,7.2,38.1,23.0,6.0,0.0,65.0,2.1,1.85,87.0,76.0,1.1,0.9
19.2,1.81,0.14,0.04,0.3,5.6,6.1,36.8,14.0,5.0,0.0,67.0,1.9,1.85,81.0,113.0,1.3,0.8
18.9,1.78,0.14,0.04,0.5,5.5,6.0,34.1,13.0,5.0,0.0,68.0,1.8,1.82,102.0,87.0,1.0,1.1
18.8,1.81,0.18,0.05,0.3,8.5,9.0,29.1,17.0,5.0,0.0,69.0,1.9,1.86,66.0,39.0,0.8,0.6
19.5,1.89,0.3,0.11,1.8,15.9,17.7,22.5,23.0,14.0,0.0,66.0,3.8,2.0,57.0,59.0,1.4,0.7
20.7,1.87,0.39,0.15,3.5,20.6,24.1,22.2,24.0,10.0,0.0,63.0,3.7,2.02,72.0,68.0,1.1,0.8
22.0,1.8,0.3,0.08,3.5,14.8,18.3,31.4,27.0,7.0,0.0,59.0,3.0,1.88,85.0,77.0,2.1,1.2
23.7,1.77,0.21,0.06,1.7,8.2,9.9,44.7,21.0,6.0,0.0,54.0,2.8,1.83,79.0,88.0,2.1,1.8
25.2,1.78,0.25,0.07,1.4,7.3,8.7,53.2,24.0,8.0,0.0,50.0,2.4,1.85,69.0,65.0,2.2,1.7
26.1,1.77,0.24,0.06,0.9,7.1,8.1,64.4,30.0,7.0,0.0,49.0,2.4,1.83,68.0,61.0,1.8,1.3
26.5,1.77,0.28,0.09,0.7,7.0,7.6,64.3,43.0,24.0,0.0,51.0,2.6,1.86,31.0,72.0,1.7,0.7
25.4,1.76,0.23,0.07,1.0,6.8,7.8,54.6,31.0,12.0,0.0,57.0,2.3,1.83,62.0,134.0,1.7,0.1
24.0,1.76,0.23,0.05,0.7,7.0,7.7,51.6,28.0,14.0,0.0,60.0,1.9,1.81,74.0,65.0,3.2,1.6
23.0,1.76,0.2,0.04,0.3,5.9,6.3,48.5,32.0,12.0,0.0,63.0,2.0,1.8,71.0,68.0,3.1,2.0
22.5,1.77,0.28,0.08,0.3,9.0,9.4,43.7,39.0,23.0,0.0,64.0,2.0,1.85,75.0,92.0,2.0,1.8
22.3,1.78,0.31,0.08,0.3,14.7,15.2,33.9,28.0,18.0,0.0,64.0,2.6,1.86,88.0,92.0,1.5,1.4
21.9,1.78,0.34,0.09,0.6,16.3,16.9,30.1,26.0,15.0,0.0,65.0,2.1,1.87,96.0,92.0,1.8,1.5
21.4,1.81,0.39,0.1,0.7,20.0,20.8,22.3,24.0,14.0,0.0,68.0,2.1,1.91,58.0,53.0,1.2,0.8
20.9,1.87,0.41,0.15,1.0,23.0,24.0,17.9,26.0,16.0,0.0,70.0,3.3,2.02,59.0,63.0,1.6,1.3
20.6,1.96,0.48,0.27,1.2,26.4,27.6,12.7,32.0,17.0,0.0,71.0,3.2,2.23,66.0,63.0,1.4,0.9
20.2,1.89,0.38,0.14,0.9,25.0,25.8,11.8,29.0,13.0,0.0,74.0,3.5,2.03,79.0,79.0,1.0,1.0
20.0,1.84,0.31,0.09,0.7,16.3,17.0,20.9,22.0,20.0,0.0,75.0,1.8,1.93,86.0,87.0,1.4,0.9
19.8,1.84,0.3,0.08,0.3,13.8,14.2,19.6,26.0,14.0,0.0,76.0,1.5,1.92,92.0,100.0,1.8,1.1
19.7,1.83,0.29,0.08,0.3,12.3,12.6,22.2,21.0,12.0,0.0,76.0,1.3,1.91,66.0,44.0,1.6,0.8
19.5,1.89,0.27,0.09,0.6,13.0,13.6,18.1,23.0,9.0,0.0,78.0,1.6,1.98,56.0,61.0,1.3,0.8
19.2,1.86,0.25,0.09,0.6,14.9,15.5,17.6,21.0,10.0,0.0,78.0,2.3,1.95,77.0,58.0,1.3,1.1
19.0,1.83,0.23,0.06,0.3,11.4,11.7,25.8,28.0,13.0,0.0,77.0,2.4,1.89,62.0,48.0,1.5,1.2
18.9,1.82,0.24,0.07,0.7,12.0,12.7,27.3,22.0,17.0,0.0,78.0,2.1,1.89,48.0,32.0,1.5,1.0
19.7,1.86,0.44,0.12,4.7,22.6,27.3,20.6,30.0,10.0,0.0,77.0,3.2,1.98,51.0,41.0,2.1,1.3
21.9,1.84,0.4,0.14,5.4,18.9,24.3,32.4,36.0,12.0,0.0,69.0,3.7,1.98,45.0,43.0,3.8,2.5
23.8,1.77,0.28,0.09,2.3,11.6,13.9,47.2,30.0,12.0,0.0,56.0,2.7,1.86,50.0,56.0,3.2,2.7
24.8,1.77,0.28,0.09,2.0,10.6,12.6,53.1,25.0,10.0,0.0,47.0,2.4,1.86,54.0,48.0,3.7,2.9
25.9,1.77,0.27,0.1,1.7,11.2,12.8,56.7,29.0,12.0,0.0,45.0,2.1,1.87,52.0,62.0,2.8,2.6
26.7,1.77,0.28,0.1,1.3,11.2,12.5,63.2,30.0,13.0,0.0,44.0,2.1,1.87,50.0,62.0,2.9,2.5
27.0,1.77,0.28,0.1,1.0,10.9,11.9,68.2,33.0,14.0,0.0,45.0,2.2,1.87,57.0,49.0,2.6,2.0
26.4,1.78,0.27,0.11,1.0,10.3,11.3,68.6,38.0,20.0,0.0,49.0,2.5,1.89,57.0,59.0,3.3,2.2
26.2,1.8,0.32,0.13,1.0,12.8,13.8,65.1,37.0,18.0,0.0,47.0,2.2,1.93,50.0,56.0,2.8,2.3
25.3,1.8,0.35,0.14,0.9,16.8,17.7,58.2,38.0,16.0,0.0,49.0,2.3,1.94,63.0,68.0,3.0,2.1
24.1,1.82,0.43,0.2,0.5,24.7,25.2,44.6,31.0,19.0,0.0,54.0,2.6,2.02,62.0,74.0,2.2,1.7
23.0,1.8,0.43,0.16,0.6,20.8,21.4,43.7,33.0,13.0,0.0,57.0,2.7,1.96,63.0,68.0,1.9,1.5
22.2,1.8,0.37,0.13,0.3,16.4,16.8,45.3,26.0,20.0,0.0,61.0,2.3,1.93,56.0,50.0,1.9,1.7
21.6,1.81,0.41,0.15,0.5,20.9,21.4,37.6,30.0,20.0,0.0,65.0,2.4,1.96,67.0,79.0,1.2,1.2
21.0,1.8,0.4,0.14,0.6,18.0,18.7,38.5,27.0,20.0,0.0,67.0,1.6,1.94,73.0,78.0,1.3,1.1
20.5,1.8,0.36,0.11,0.5,15.3,15.8,38.9,24.0,18.0,0.0,69.0,1.6,1.91,89.0,86.0,1.3,1.1
20.3,1.79,0.29,0.07,0.3,11.9,12.3,40.1,26.0,16.0,0.0,70.0,1.4,1.86,97.0,88.0,1.2,1.1
20.2,1.8,0.27,0.07,0.3,10.3,10.7,38.6,20.0,21.0,0.0,70.0,1.8,1.87,91.0,92.0,1.3,0.8
19.6,1.81,0.28,0.06,0.7,8.0,8.7,35.5,21.0,14.0,0.0,72.0,1.5,1.87,71.0,88.0,0.8,0.6
19.7,1.8,0.26,0.06,0.3,8.1,8.6,35.3,17.0,13.0,0.0,72.0,1.4,1.86,91.0,86.0,1.3,1.0
19.7,1.78,0.23,0.04,0.3,7.7,8.0,34.3,23.0,14.0,0.0,70.0,1.7,1.82,92.0,91.0,1.7,1.5
19.9,1.77,0.22,0.04,0.5,5.6,6.1,36.5,13.0,14.0,0.0,68.0,1.4,1.81,85.0,82.0,1.3,1.2
19.8,1.76,0.23,0.04,0.3,5.9,6.3,37.3,21.0,15.0,0.0,67.0,1.3,1.8,88.0,85.0,2.1,1.6
19.9,1.77,0.27,0.04,0.5,9.5,10.1,32.9,20.0,15.0,0.0,66.0,1.1,1.81,80.0,57.0,1.1,1.1
19.9,1.78,0.4,0.09,1.9,15.4,17.3,23.2,21.0,11.0,0.0,66.0,1.5,1.87,53.0,54.0,1.2,0.9
21.2,1.8,0.56,0.13,7.8,21.5,29.3,20.9,26.0,13.0,0.0,63.0,1.6,1.93,75.0,54.0,1.5,0.8
23.4,1.77,0.37,0.09,4.9,15.6,20.5,34.8,28.0,13.0,0.0,57.0,2.0,1.86,84.0,100.0,1.6,1.0
25.4,1.76,0.35,0.09,3.1,13.8,16.9,47.7,30.0,12.0,0.0,50.0,2.1,1.85,69.0,98.0,1.0,0.6
26.9,1.78,0.36,0.09,1.6,11.7,13.3,70.3,33.0,22.0,0.0,46.0,2.2,1.87,48.0,103.0,1.7,0.2
27.7,1.77,0.34,0.09,0.8,9.0,9.8,90.4,37.0,21.0,0.0,45.0,2.1,1.86,70.0,338.0,1.4,0.5
28.0,1.78,0.38,0.1,0.7,9.0,9.7,98.2,54.0,26.0,0.0,47.0,2.3,1.88,304.0,322.0,1.7,1.3
27.8,1.81,0.37,0.1,0.6,9.9,10.4,93.3,66.0,33.0,0.0,52.0,2.5,1.91,353.0,64.0,2.3,0.6
26.8,1.81,0.37,0.12,0.8,10.8,11.6,77.6,68.0,30.0,0.0,57.0,2.3,1.93,74.0,68.0,1.7,1.2
25.3,1.84,0.43,0.18,0.6,14.7,15.4,66.3,76.0,31.0,0.0,63.0,2.9,2.02,65.0,56.0,1.9,1.2
24.5,1.88,0.57,0.29,0.3,23.6,24.1,48.7,71.0,39.0,0.0,65.0,3.5,2.17,63.0,67.0,2.2,1.4
24.0,1.84,0.55,0.19,0.3,23.0,23.5,43.0,48.0,31.0,0.0,63.0,2.9,2.03,65.0,64.0,1.8,1.6
23.2,1.83,0.55,0.21,0.3,23.4,23.9,39.4,46.0,32.0,0.0,66.0,2.6,2.04,86.0,75.0,1.7,1.5
22.8,1.87,0.62,0.24,0.5,27.2,27.8,33.6,41.0,30.0,0.0,67.0,2.9,2.11,63.0,74.0,1.7,1.2
22.2,1.84,0.56,0.18,0.6,22.2,22.8,38.0,40.0,30.0,0.0,69.0,2.1,2.02,77.0,93.0,0.9,1.0
21.7,1.83,0.53,0.16,0.3,18.2,18.6,40.3,40.0,29.0,0.0,71.0,1.8,1.99,81.0,87.0,0.8,0.5
21.4,1.88,0.51,0.16,0.3,17.2,17.6,36.4,38.0,25.0,0.0,73.0,1.9,2.04,116.0,196.0,0.9,0.6
20.3,1.95,0.48,0.15,0.3,15.8,16.3,31.0,39.0,30.0,0.0,79.0,1.6,2.1,187.0,177.0,0.9,0.8
19.9,1.92,0.42,0.13,0.3,12.2,12.5,34.6,51.0,34.0,0.0,82.0,2.0,2.05,185.0,179.0,0.8,1.0
20.1,1.97,0.43,0.17,0.6,16.3,16.9,24.6,50.0,37.0,0.0,81.0,2.3,2.14,157.0,114.0,0.7,0.4
19.7,1.99,0.41,0.16,0.7,21.2,21.9,13.7,40.0,29.0,0.0,80.0,1.8,2.15,85.0,31.0,0.6,0.6
19.4,1.98,0.38,0.14,0.7,19.0,19.7,12.2,34.0,26.0,0.0,80.0,1.8,2.12,106.0,113.0,0.8,0.6
19.3,1.96,0.39,0.13,0.8,19.6,20.4,11.7,35.0,22.0,0.0,79.0,1.7,2.09,102.0,101.0,1.2,1.0
19.3,2.04,0.55,0.21,11.7,28.1,39.8,4.7,32.0,24.0,0.0,79.0,2.3,2.25,120.0,97.0,1.2,0.7
20.0,2.02,0.95,0.3,28.4,34.5,62.9,5.0,45.0,29.0,0.0,77.0,2.8,2.32,86.0,65.0,0.8,0.7
22.4,1.95,1.13,0.33,22.6,37.2,59.8,20.1,64.0,37.0,0.0,70.0,4.2,2.28,113.0,202.0,1.3,0.6
24.1,1.83,0.55,0.13,3.2,16.8,20.0,53.5,59.0,39.0,0.0,67.0,4.3,1.96,178.0,132.0,1.4,0.8
25.6,1.83,0.53,0.13,1.1,12.7,13.8,73.6,58.0,34.0,0.0,63.0,3.7,1.96,316.0,308.0,1.6,0.4
25.7,1.85,0.57,0.15,1.2,15.4,16.7,89.3,76.0,44.0,0.0,66.0,3.8,2.0,307.0,304.0,1.7,1.6
25.7,1.84,0.52,0.12,0.9,12.8,13.7,98.4,70.0,42.0,0.0,67.0,3.3,1.96,308.0,309.0,1.9,2.0
25.9,1.84,0.5,0.14,0.8,13.1,13.8,101.7,74.0,51.0,0.0,65.0,3.5,1.98,312.0,296.0,1.8,0.8
26.2,1.78,0.36,0.09,0.7,11.4,12.2,83.5,60.0,32.0,0.0,60.0,2.7,1.87,64.0,59.0,2.4,1.2
26.1,1.78,0.31,0.1,0.6,9.3,9.9,67.4,56.0,23.0,0.0,60.0,2.6,1.88,61.0,61.0,3.1,2.3
25.6,1.78,0.33,0.14,0.6,12.8,13.3,53.9,58.0,21.0,0.0,61.0,2.4,1.92,56.0,54.0,2.1,2.3
24.5,1.79,0.41,0.2,0.5,21.3,21.8,38.5,61.0,23.0,0.0,66.0,3.3,1.99,58.0,64.0,3.0,2.2
24.0,1.81,0.47,0.21,0.6,21.8,22.4,30.5,57.0,19.0,0.0,66.0,3.6,2.02,63.0,68.0,3.0,2.6
23.8,1.8,0.46,0.17,0.8,24.3,25.1,25.0,50.0,20.0,0.0,65.0,5.1,1.97,74.0,83.0,3.1,2.3
23.5,1.79,0.4,0.13,0.9,18.7,19.5,33.4,40.0,18.0,0.0,68.0,3.5,1.92,78.0,79.0,3.1,2.3
23.3,1.78,0.35,0.09,0.9,11.7,12.5,41.9,36.0,8.0,0.0,72.0,2.5,1.87,71.0,58.0,3.8,2.9
23.1,1.79,0.33,0.09,0.3,10.7,11.1,41.5,33.0,17.0,0.0,75.0,2.9,1.88,71.0,62.0,3.6,2.7
22.8,1.8,0.33,0.09,0.3,12.2,12.5,44.5,36.0,17.0,0.0,76.0,2.5,1.89,65.0,75.0,4.6,2.8
22.6,1.79,0.28,0.06,0.3,6.7,6.9,63.6,58.0,24.0,0.0,71.0,1.9,1.85,62.0,59.0,5.0,3.7
22.3,1.78,0.31,0.06,0.3,5.0,5.5,59.0,54.0,29.0,0.0,69.0,1.4,1.84,73.0,77.0,4.5,3.4
21.8,1.8,0.34,0.06,0.3,5.6,6.1,51.6,49.0,29.0,0.0,69.0,1.7,1.86,77.0,71.0,4.5,3.3
21.5,1.82,0.38,0.07,0.6,6.2,6.7,50.5,51.0,32.0,0.0,68.0,1.6,1.89,69.0,74.0,4.4,3.2
21.4,1.83,0.39,0.09,0.6,6.9,7.5,51.2,47.0,29.0,0.0,67.0,1.5,1.92,79.0,86.0,4.1,3.0
21.4,1.84,0.4,0.08,0.7,7.4,8.1,54.8,54.0,31.0,0.0,67.0,1.6,1.92,78.0,82.0,5.2,3.3
20.9,1.83,0.4,0.08,0.7,7.2,7.9,54.0,48.0,27.0,0.0,71.0,1.3,1.91,77.0,79.0,4.2,3.4
20.6,1.85,0.47,0.11,1.1,11.7,12.8,45.0,43.0,30.0,0.0,73.0,1.5,1.96,72.0,69.0,3.9,3.4
21.7,1.86,0.44,0.12,2.0,14.6,16.6,42.2,55.0,30.0,0.0,67.0,1.7,1.98,63.0,60.0,5.4,3.8
22.0,1.85,0.41,0.11,2.05,11.95,13.950000000000001,43.400000000000006,68.0,27.0,0.0,62.0,1.7,1.96,60.0,53.0,7.0,4.9
22.3,1.8450000000000002,0.38,0.10500000000000001,2.1,9.3,11.3,44.6,73.5,27.5,0.0,59.0,1.7,1.95,64.0,83.0,4.7,4.3
22.5,1.84,0.35,0.1,2.1,10.2,12.3,44.225,79.0,28.0,0.0,58.0,1.7,1.94,66.0,56.0,6.0,3.9
22.8,1.83,0.34,0.1,2.2,9.9,12.1,43.85,76.0,27.0,0.0,57.0,1.4,1.93,65.0,67.0,5.1,3.9
22.7,1.83,0.32,0.08,1.9500000000000002,9.55,11.5,43.475,72.0,29.0,0.0,59.0,1.25,1.91,73.0,75.0,5.4,4.1
22.3,1.81,0.3,0.08,1.7,9.2,10.9,43.1,82.0,31.0,0.0,59.0,1.1,1.89,74.0,65.0,4.8,4.1
22.2,1.79,0.27,0.09,1.7,9.8,11.6,42.4,75.0,22.0,0.0,59.0,1.1,1.88,80.0,68.0,5.6,4.0
21.7,1.79,0.29,0.1,1.4,12.5,13.9,38.8,72.0,20.0,0.0,62.0,1.3,1.89,76.0,77.0,5.2,3.8
21.3,1.78,0.29,0.09,1.0,10.8,11.8,38.5,67.0,25.0,0.0,65.0,1.1,1.87,82.0,82.0,4.8,3.6
21.4,1.78,0.3,0.07,0.8,9.6,10.4,39.1,61.0,22.0,0.0,63.0,1.0,1.85,79.0,63.0,3.9,3.5
21.1,1.8,0.35,0.11,0.7,13.4,14.1,33.1,59.0,25.0,0.0,69.0,1.3,1.91,63.0,57.0,5.1,3.5
20.8,1.78,0.26,0.08,0.7,9.6,10.3,36.9,57.0,18.0,0.0,73.0,1.1,1.86,71.0,80.0,4.8,3.4
20.7,1.79,0.28,0.08,0.8,9.9,10.7,34.0,65.0,22.0,0.0,73.0,1.3,1.87,68.0,61.0,4.3,3.0
20.7,1.78,0.25,0.08,0.6,9.6,10.1,34.7,65.0,23.0,0.0,72.0,1.4,1.86,75.0,68.0,4.0,2.7
20.6,1.78,0.21,0.07,0.8,8.7,9.5,36.2,57.0,17.0,0.0,70.0,1.5,1.85,69.0,76.0,3.9,2.7
20.5,1.76,0.19,0.05,0.7,7.6,8.3,38.5,53.0,16.0,0.0,69.0,1.4,1.81,78.0,74.0,3.4,2.4
20.3,1.75,0.17,0.04,0.7,5.4,6.2,40.5,52.0,17.0,0.0,68.0,2.0,1.79,81.0,77.0,3.1,2.5
20.1,1.76,0.15,0.04,0.7,5.5,6.2,40.4,48.0,12.0,0.0,68.0,2.2,1.8,76.0,71.0,2.8,2.7
20.0,1.76,0.14,0.02,0.3,5.9,6.3,39.9,42.0,13.0,0.0,67.0,2.4,1.78,75.0,72.0,3.2,2.2
19.9,1.76,0.14,0.02,0.3,6.1,6.4,39.3,39.0,11.0,0.0,68.0,2.6,1.78,74.0,77.0,3.3,2.3
20.0,1.75,0.13,0.03,0.6,6.3,6.9,38.7,35.0,8.0,0.0,67.0,2.4,1.78,80.0,88.0,2.9,2.7
20.1,1.75,0.17,0.03,0.6,8.2,8.9,35.2,33.0,10.0,0.0,67.0,2.4,1.78,76.0,80.0,2.5,2.5
20.7,1.76,0.27,0.06,1.7,14.1,15.8,30.1,34.0,8.0,0.0,65.0,2.8,1.82,70.0,73.0,3.0,2.3
21.6,1.76,0.29,0.07,2.4,13.8,16.1,32.5,35.0,9.0,0.0,64.0,2.8,1.83,70.0,76.0,3.4,2.6
23.0,1.75,0.26,0.07,2.5,10.8,13.3,37.8,39.0,9.0,0.0,59.0,2.3,1.82,74.0,68.0,2.6,2.4
24.4,1.77,0.23,0.09,2.2,9.3,11.5,42.6,41.0,11.0,0.0,55.0,2.0,1.86,61.0,49.0,3.1,2.5
25.4,1.77,0.26,0.09,2.3,10.6,13.0,47.0,44.0,11.0,0.0,51.0,2.1,1.86,60.0,49.0,3.1,2.3
26.1,1.75,0.24,0.08,1.9,9.7,11.6,54.4,35.0,14.0,0.0,50.0,2.1,1.83,63.0,65.0,3.1,2.6
26.4,1.76,0.25,0.1,1.7,10.0,11.7,55.8,40.0,13.0,0.0,49.0,2.1,1.86,61.0,60.0,3.3,2.2
25.9,1.77,0.25,0.11,1.7,11.0,12.7,52.2,33.0,14.0,0.0,51.0,2.1,1.88,56.0,64.0,3.7,3.0
25.3,1.78,0.27,0.13,1.7,14.2,15.9,42.3,38.0,12.0,0.0,52.0,2.2,1.91,58.0,51.0,2.7,2.3
24.7,1.77,0.28,0.12,1.6,16.1,17.7,36.0,37.0,13.0,0.0,55.0,2.4,1.89,66.0,73.0,2.8,2.0
23.5,1.78,0.31,0.11,1.0,17.1,18.1,29.6,34.0,13.0,0.0,59.0,2.4,1.89,72.0,67.0,2.3,1.9
22.7,1.78,0.38,0.14,1.2,19.6,20.8,24.1,35.0,14.0,0.0,62.0,2.2,1.92,80.0,87.0,1.6,1.5
22.0,1.77,0.33,0.12,1.4,18.8,20.2,23.6,32.0,12.0,0.0,65.0,2.3,1.89,84.0,72.0,1.9,1.6
21.6,1.8,0.34,0.11,1.1,17.8,19.0,22.5,30.0,12.0,0.0,67.0,1.7,1.91,77.0,71.0,1.4,1.2
21.3,1.8,0.4,0.12,1.7,23.4,25.2,16.1,29.0,10.0,0.0,68.0,2.2,1.92,73.0,94.0,1.4,1.3
20.7,1.81,0.36,0.11,1.5,19.7,21.2,17.2,30.0,11.0,0.0,71.0,2.0,1.92,66.0,66.0,1.2,1.0
20.4,1.85,0.36,0.13,1.5,22.4,23.9,13.2,29.0,11.0,0.0,72.0,2.5,1.98,74.0,144.0,0.7,0.7
20.1,1.82,0.31,0.1,1.7,23.0,24.8,13.1,24.0,13.0,0.0,73.0,2.5,1.92,99.0,50.0,1.0,0.9
19.7,1.8,0.18,0.07,0.3,11.9,12.0,19.6,22.0,12.0,0.0,73.0,1.6,1.87,84.0,57.0,0.9,0.7
19.4,1.85,0.19,0.08,0.0,13.5,13.5,16.7,18.0,11.0,0.0,74.0,1.5,1.93,77.0,101.0,1.4,0.6
19.7,1.81,0.14,0.06,0.0,10.2,10.2,23.6,25.0,12.0,0.0,71.0,1.3,1.87,96.0,92.0,1.1,1.1
19.7,1.94,0.17,0.09,0.0,11.4,11.3,23.4,19.0,9.0,0.0,69.0,1.4,2.03,254.0,256.0,0.9,0.3
19.0,2.13,0.26,0.15,0.3,19.1,19.5,9.7,24.0,19.0,0.0,74.0,1.7,2.28,179.0,126.0,0.9,0.2
18.8,1.92,0.28,0.11,1.3,19.6,20.9,14.4,22.0,15.0,0.0,74.0,1.9,2.03,113.0,191.0,0.8,0.7
19.6,2.07,0.61,0.23,15.2,29.5,44.8,7.5,37.0,19.0,0.0,72.0,2.4,2.3,124.0,53.0,1.2,0.5
21.5,1.9,0.55,0.17,13.6,28.5,42.1,16.5,46.0,26.0,0.0,66.0,2.9,2.07,76.0,94.0,1.3,1.0
23.8,1.85,0.42,0.13,5.7,20.3,25.9,34.9,43.0,23.0,0.0,61.0,2.9,1.98,357.0,292.0,1.0,0.1
25.5,1.88,0.48,0.17,2.0,17.9,19.9,53.7,44.0,26.0,0.0,58.0,2.6,2.05,316.0,30.0,0.9,0.3
26.3,1.89,0.47,0.15,1.7,18.6,20.3,68.8,53.0,31.0,0.0,57.0,3.2,2.04,306.0,306.0,2.3,1.3
26.5,1.87,0.45,0.13,1.1,16.6,17.7,83.3,55.0,31.0,0.0,56.0,3.0,2.0,285.0,264.0,2.8,1.8
26.3,1.79,0.26,0.07,0.6,8.7,9.3,74.4,43.0,24.0,0.0,55.0,2.0,1.86,297.0,305.0,2.7,1.9
26.1,1.78,0.24,0.06,0.3,8.3,8.6,69.7,36.0,21.0,0.0,54.0,1.8,1.84,289.0,289.0,1.9,1.6
25.7,1.77,0.2,0.06,0.3,8.1,8.3,65.9,39.0,17.0,0.0,58.0,2.0,1.83,305.0,311.0,1.4,1.6
25.5,1.8,0.27,0.1,0.0,9.0,9.0,63.9,38.0,18.0,0.0,58.0,1.9,1.9,283.0,260.0,1.3,1.0
24.9,1.9,0.58,0.23,0.3,23.3,23.4,42.2,50.0,20.0,0.0,63.0,2.5,2.13,256.0,261.0,1.3,0.9
23.6,1.97,0.77,0.29,1.1,36.7,37.8,25.0,56.0,29.0,0.0,69.0,2.4,2.26,195.0,183.0,1.3,0.6
23.0,2.04,0.69,0.24,0.9,35.3,36.1,27.9,57.0,37.0,0.0,68.0,3.4,2.28,177.0,186.0,0.9,0.8
22.7,1.96,0.66,0.21,0.8,32.5,33.4,27.5,53.0,36.0,0.0,68.0,2.9,2.17,186.0,179.0,1.6,1.2
22.3,1.94,0.64,0.2,0.7,30.2,30.9,28.0,53.0,37.0,0.0,70.0,2.7,2.14,166.0,106.0,1.1,0.9
22.1,1.98,0.74,0.24,1.8,36.4,38.2,21.0,63.0,42.0,0.0,73.0,2.6,2.22,165.0,127.0,0.5,0.6
21.6,2.01,0.58,0.19,0.3,25.2,25.4,29.8,56.0,38.0,0.0,75.0,2.2,2.2,137.0,34.0,0.6,0.4
21.1,1.99,0.49,0.16,0.3,21.9,22.0,24.2,51.0,44.0,0.0,77.0,1.9,2.15,89.0,117.0,0.8,0.5
20.9,2.02,0.48,0.18,0.7,20.9,21.7,21.5,49.0,34.0,0.0,78.0,2.2,2.2,105.0,96.0,0.8,0.7
20.7,1.95,0.37,0.1,0.6,14.9,15.5,30.6,46.0,33.0,0.0,78.0,2.3,2.05,82.0,91.0,1.0,1.0
20.4,1.92,0.29,0.1,0.3,11.0,11.4,29.7,39.0,28.0,0.0,77.0,2.1,2.02,81.0,88.0,1.0,0.8
20.0,2.03,0.32,0.12,0.6,11.6,12.2,26.2,42.0,31.0,0.0,79.0,2.0,2.15,129.0,171.0,0.8,0.2
20.0,2.07,0.38,0.17,0.6,15.6,16.2,18.2,46.0,36.0,0.0,80.0,2.0,2.24,102.0,100.0,1.0,0.7
19.7,1.96,0.38,0.14,1.1,17.2,18.3,19.8,38.0,23.0,0.0,79.0,1.9,2.1,82.0,88.0,1.0,0.8
20.2,1.95,0.51,0.18,3.6,22.6,26.2,19.0,42.0,31.0,0.0,77.0,2.1,2.13,90.0,72.0,0.5,0.9
22.5,1.98,0.63,0.22,6.9,27.3,34.1,27.4,47.0,32.0,0.0,69.0,2.4,2.2,94.0,93.0,0.8,0.6
25.0,1.85,0.43,0.12,2.5,14.6,17.1,64.2,48.0,31.0,0.0,61.0,2.4,1.97,75.0,112.0,0.6,0.3
26.5,1.86,0.48,0.13,1.7,16.0,17.7,74.6,55.0,32.0,0.0,57.0,2.4,1.99,86.0,310.0,0.9,0.3
26.8,1.8,0.35,0.09,1.2,10.6,11.8,76.9,52.0,32.0,0.0,59.0,3.2,1.89,320.0,307.0,1.7,0.8
26.9,1.79,0.32,0.08,0.7,9.1,9.8,72.9,53.0,28.0,0.0,61.0,3.3,1.87,309.0,317.0,1.6,1.5
27.0,1.8,0.29,0.07,1.0,9.2,10.2,69.2,55.0,34.0,0.0,64.0,3.6,1.87,319.0,56.0,1.5,1.2
26.8,1.78,0.26,0.07,1.1,9.3,10.4,62.1,53.0,24.0,0.0,66.0,2.9,1.85,320.0,356.0,1.5,1.3
26.5,1.78,0.25,0.08,0.8,8.5,9.3,67.5,51.0,25.0,0.0,66.0,2.7,1.86,55.0,62.0,1.6,0.9
25.5,1.8,0.27,0.09,0.6,9.6,10.2,63.2,56.0,29.0,0.0,69.0,2.8,1.89,65.0,73.0,1.2,0.9
24.5,1.86,0.36,0.13,0.5,12.3,12.8,54.9,63.0,35.0,0.0,73.0,2.8,1.99,59.0,68.0,1.5,1.1
24.0,1.91,0.47,0.24,0.7,20.8,21.5,47.2,74.0,48.0,0.0,72.0,3.5,2.15,52.0,71.0,1.3,1.1
23.5,1.91,0.5,0.19,0.8,23.2,23.9,47.4,84.0,60.0,0.0,73.0,3.8,2.1,67.0,63.0,2.1,1.5
23.2,1.93,0.55,0.18,0.6,28.1,28.7,40.1,73.0,43.0,0.0,75.0,4.5,2.11,65.0,96.0,1.0,0.9
22.9,1.95,0.67,0.23,1.1,37.7,38.8,22.5,82.0,51.0,0.0,76.0,3.6,2.18,92.0,99.0,1.3,0.9
